Date,Open,High,Low,Close,Volume
2015-03-23,2107.99,2114.86,2104.42,2104.42,1815533333
2015-03-24,2103.94,2107.63,2091.5,2091.5,1772122222
2015-03-25,2093.1,2097.43,2061.05,2061.05,1956188889
2015-03-26,2059.94,2067.15,2045.5,2056.15,1950372222
2015-03-27,2055.78,2062.83,2052.96,2061.02,1671416667
2015-03-30,2064.11,2088.97,2064.11,2086.24,1620938889
2015-03-31,2084.05,2084.05,2067.04,2067.89,1875861111
2015-04-01,2067.63,2067.63,2048.38,2059.69,1968483333
2015-04-02,2060.03,2072.17,2057.32,2066.96,1719977778
2015-04-06,2064.87,2086.99,2056.52,2080.62,1834983333
2015-04-07,2080.79,2089.81,2076.1,2076.33,1703061111
2015-04-08,2076.94,2086.69,2073.3,2081.9,1814072222
2015-04-09,2081.29,2093.31,2074.29,2091.18,1762422222
2015-04-10,2091.51,2102.61,2091.51,2102.06,1753444444
2015-04-13,2102.03,2107.65,2092.33,2092.43,1615788889
2015-04-14,2092.28,2098.62,2083.24,2095.84,1834038889
2015-04-15,2097.82,2111.91,2097.82,2106.63,2229866667
2015-04-16,2105.96,2111.3,2100.02,2104.99,1907844444
2015-04-17,2102.58,2102.58,2072.37,2081.18,2015333333
2015-04-20,2084.11,2103.94,2084.11,2100.4,1666755556
2015-04-21,2102.82,2109.64,2094.38,2097.29,1801894444
2015-04-22,2098.27,2109.98,2091.05,2107.96,1860266667
2015-04-23,2107.21,2120.49,2103.19,2112.93,2020372222
2015-04-24,2112.8,2120.92,2112.8,2117.69,1875433333
2015-04-27,2119.29,2125.92,2107.04,2108.92,1910416667
2015-04-28,2108.35,2116.09,2094.89,2114.76,1970150000
2015-04-29,2112.49,2113.65,2097.41,2106.85,2263872222
2015-04-30,2105.52,2105.52,2077.59,2085.51,2505377778
2015-05-01,2087.38,2108.41,2087.38,2108.29,1877438889
2015-05-04,2110.23,2120.95,2110.23,2114.49,1717544444
2015-05-05,2112.63,2115.24,2088.46,2089.46,2107750000
2015-05-06,2091.26,2098.42,2067.93,2080.15,2106783333
2015-05-07,2079.96,2092.9,2074.99,2088,2042577778
2015-05-08,2092.13,2117.66,2092.13,2116.1,1888577778
2015-05-11,2115.56,2117.69,2104.58,2105.33,1662594444
2015-05-12,2102.87,2105.06,2085.57,2099.12,1744177778
2015-05-13,2099.62,2110.19,2096.04,2098.48,1874588889
2015-05-14,2100.43,2121.45,2100.43,2121.1,1792077778
2015-05-15,2122.07,2123.89,2116.79,2122.73,1717822222
2015-05-18,2121.3,2131.78,2120.01,2129.2,1604550000
2015-05-19,2129.45,2133.02,2124.5,2127.83,1831127778
2015-05-20,2127.79,2134.72,2122.59,2125.85,1681044444
2015-05-21,2125.55,2134.28,2122.95,2130.82,1705811111
2015-05-22,2130.36,2132.15,2126.06,2126.06,1428811111
2015-05-26,2125.34,2125.34,2099.18,2104.2,1856738889
2015-05-27,2105.13,2126.22,2105.13,2123.48,1737755556
2015-05-28,2122.27,2122.27,2112.86,2120.79,1655750000
2015-05-29,2120.66,2120.66,2104.89,2107.39,2181883333
2015-06-01,2108.64,2119.15,2102.54,2111.73,1673172222
2015-06-02,2110.41,2117.59,2099.14,2109.6,1694083333
2015-06-03,2110.64,2121.92,2109.61,2114.07,1722211111
2015-06-04,2112.35,2112.89,2093.23,2095.84,1777805556
2015-06-05,2095.09,2100.99,2085.67,2092.83,1802050000
2015-06-08,2092.34,2093.01,2079.11,2079.28,1620638889
2015-06-09,2079.07,2085.62,2072.14,2080.15,1685877778
2015-06-10,2081.12,2108.5,2081.12,2105.2,1896844444
2015-06-11,2106.24,2115.02,2106.24,2108.86,1738111111
2015-06-12,2107.43,2107.43,2091.33,2094.11,1510777778
2015-06-15,2091.34,2091.34,2072.49,2084.43,1700872222
2015-06-16,2084.26,2097.4,2082.1,2096.29,1622166667
2015-06-17,2097.4,2106.79,2088.86,2100.44,1790133333
2015-06-18,2101.58,2126.65,2101.58,2121.24,1955755556
2015-06-19,2121.06,2121.64,2109.45,2109.99,2472116667
2015-06-22,2112.5,2129.87,2112.5,2122.85,1683344444
2015-06-23,2123.16,2128.03,2119.89,2124.2,1717327778
2015-06-24,2123.65,2125.1,2108.58,2108.58,1723600000
2015-06-25,2109.96,2116.04,2101.78,2102.31,1785894444
2015-06-26,2102.62,2108.92,2095.38,2101.49,2791927778
2015-06-29,2098.63,2098.63,2056.64,2057.64,2043866667
2015-06-30,2061.19,2074.28,2056.32,2063.11,2265855556
2015-07-01,2067,2082.78,2067,2077.42,2070700000
2015-07-02,2078.03,2085.06,2071.02,2076.78,1664744444
2015-07-06,2073.95,2078.61,2058.4,2068.76,1936866667
2015-07-07,2069.52,2083.74,2044.02,2081.34,2477033333
2015-07-08,2077.66,2077.66,2044.66,2046.68,2004877778
2015-07-09,2049.73,2074.28,2049.73,2051.31,1914894444
2015-07-10,2052.74,2081.31,2052.74,2076.62,1702816667
2015-07-13,2080.03,2100.67,2080.03,2099.6,1720405556
2015-07-14,2099.72,2111.98,2098.18,2108.95,1667844444
2015-07-15,2109.01,2114.14,2102.49,2107.4,1812116667
2015-07-16,2110.55,2124.42,2110.55,2124.29,1792822222
2015-07-17,2126.8,2128.91,2119.88,2126.64,1868194444
2015-07-20,2126.85,2132.82,2123.65,2128.28,1803261111
2015-07-21,2127.55,2128.49,2115.4,2119.21,1857605556
2015-07-22,2118.21,2118.51,2110,2114.15,2052261111
2015-07-23,2114.16,2116.87,2098.63,2102.15,2096005556
2015-07-24,2102.24,2106.01,2077.09,2079.65,2150022222
2015-07-27,2078.19,2078.19,2063.52,2067.64,2131527778
2015-07-28,2070.75,2095.6,2069.09,2093.25,2287633333
2015-07-29,2094.7,2110.6,2094.08,2108.57,2243833333
2015-07-30,2106.78,2110.48,2094.97,2108.63,1988561111
2015-07-31,2111.6,2114.24,2102.07,2103.84,2045188889
2015-08-03,2104.49,2105.7,2087.31,2098.04,1931538889
2015-08-04,2097.68,2102.51,2088.6,2093.32,1970394444
2015-08-05,2095.27,2112.66,2095.27,2099.84,2204822222
2015-08-06,2100.75,2103.32,2075.53,2083.56,2359205556
2015-08-07,2082.61,2082.61,2067.91,2077.57,2001288889
2015-08-10,2080.98,2105.35,2080.98,2104.18,1952477778
2015-08-11,2102.66,2102.66,2076.49,2084.07,2060488889
2015-08-12,2081.1,2089.06,2052.09,2086.05,2371738889
2015-08-13,2086.19,2092.93,2078.26,2083.39,1789611111
2015-08-14,2083.15,2092.45,2080.61,2091.54,1553105556
2015-08-17,2089.7,2102.87,2079.3,2102.44,1593161111
2015-08-18,2101.99,2103.47,2094.14,2096.92,1638883333
2015-08-19,2095.69,2096.17,2070.53,2079.61,1951622222
2015-08-20,2076.61,2076.61,2035.73,2035.73,2179150000
2015-08-21,2034.08,2034.08,1970.89,1970.89,2787911111
2015-08-24,1965.15,1965.15,1867.01,1893.21,3673716667
2015-08-25,1898.08,1948.04,1867.08,1867.61,2879755556
2015-08-26,1872.75,1943.09,1872.75,1940.51,2965694444
2015-08-27,1942.77,1989.6,1942.77,1987.66,2781327778
2015-08-28,1986.06,1993.48,1975.19,1988.87,2193933333
2015-08-31,1986.73,1986.73,1965.98,1972.18,2175055556
2015-09-01,1970.09,1970.09,1903.07,1913.85,2428805556
2015-09-02,1916.52,1948.91,1916.52,1948.86,2079233333
2015-09-03,1950.79,1975.01,1944.72,1951.13,1955944444
2015-09-04,1947.76,1947.76,1911.21,1921.22,1759494444
2015-09-08,1927.3,1970.42,1927.3,1969.41,1971472222
2015-09-09,1971.45,1988.63,1937.88,1942.04,2028955556
2015-09-10,1941.59,1965.29,1937.19,1952.29,2014622222
2015-09-11,1951.45,1961.05,1939.19,1961.05,1788105556
2015-09-14,1963.06,1963.06,1948.27,1953.03,1666777778
2015-09-15,1955.1,1983.19,1954.3,1978.09,1799922222
2015-09-16,1978.02,1997.26,1977.93,1995.31,2017044444
2015-09-17,1995.33,2020.86,1986.73,1990.2,2324327778
2015-09-18,1989.66,1989.66,1953.45,1958.03,3345133333
2015-09-21,1960.84,1979.64,1955.8,1966.97,1816305556
2015-09-22,1961.39,1961.39,1929.22,1942.74,2115700000
2015-09-23,1943.24,1949.52,1932.57,1938.76,1772516667
2015-09-24,1934.81,1937.17,1908.92,1932.24,2273072222
2015-09-25,1935.93,1952.89,1921.5,1931.34,2067705556
2015-09-28,1929.18,1929.18,1879.21,1881.77,2403700000
2015-09-29,1881.9,1899.48,1871.91,1884.09,2295772222
2015-09-30,1887.14,1920.53,1887.14,1920.03,2513927778
2015-10-01,1919.65,1927.21,1900.7,1923.82,2213111111
2015-10-02,1921.77,1951.36,1893.7,1951.36,2432538889
2015-10-05,1954.33,1989.17,1954.33,1987.05,2408050000
2015-10-06,1986.63,1991.62,1971.99,1979.92,2334666667
2015-10-07,1982.34,1999.31,1976.44,1995.83,2592483333
2015-10-08,1994.01,2016.5,1987.53,2013.43,2188411111
2015-10-09,2013.73,2020.13,2007.61,2014.89,2059388889
2015-10-12,2015.65,2018.66,2010.55,2017.46,1607361111
2015-10-13,2015,2022.34,2001.78,2003.69,1889955556
2015-10-14,2003.66,2009.56,1990.73,1994.24,2024772222
2015-10-15,1996.47,2024.15,1996.47,2023.86,2081272222
2015-10-16,2024.37,2033.54,2020.46,2033.11,1997461111
2015-10-19,2031.73,2034.45,2022.31,2033.66,1826288889
2015-10-20,2033.13,2039.12,2026.61,2030.77,1850833333
2015-10-21,2033.47,2037.97,2017.22,2018.94,2015438889
2015-10-22,2021.88,2055.2,2021.88,2052.51,2461583333
2015-10-23,2058.19,2079.74,2058.19,2075.15,2282477778
2015-10-26,2075.08,2075.14,2066.53,2071.18,1881000000
2015-10-27,2068.75,2070.37,2058.84,2065.89,2342711111
2015-10-28,2066.48,2090.35,2063.11,2090.35,2610061111
2015-10-29,2088.35,2092.52,2082.63,2089.41,2227188889
2015-10-30,2090,2094.32,2079.34,2079.36,2364555556
2015-11-02,2080.76,2106.2,2080.76,2104.05,2088900000
2015-11-03,2102.63,2116.48,2097.51,2109.79,2373366667
2015-11-04,2110.6,2114.59,2096.98,2102.31,2266038889
2015-11-05,2101.68,2108.78,2090.41,2099.93,2251050000
2015-11-06,2098.6,2101.91,2083.74,2099.2,2427233333
2015-11-09,2096.56,2096.56,2068.24,2078.58,2156861111
2015-11-10,2077.19,2083.67,2069.91,2081.72,2123022222
2015-11-11,2083.41,2086.94,2074.85,2075,2051338889
2015-11-12,2072.29,2072.29,2045.66,2045.97,2231316667
2015-11-13,2044.64,2044.64,2022.02,2023.04,2377083333
2015-11-16,2022.08,2053.22,2019.39,2053.19,2078466667
2015-11-17,2053.67,2066.69,2045.9,2050.44,2459638889
2015-11-18,2051.99,2085.31,2051.99,2083.58,2181327778
2015-11-19,2083.7,2086.74,2078.76,2081.24,2015616667
2015-11-20,2082.82,2097.06,2082.82,2089.17,2183111111
2015-11-23,2089.41,2095.61,2081.39,2086.59,1993322222
2015-11-24,2084.42,2094.12,2070.29,2089.14,2158294444
2015-11-25,2089.3,2093,2086.3,2088.87,1584966667
2015-11-27,2088.82,2093.29,2084.13,2090.11,814911111
2015-11-30,2090.95,2093.81,2080.41,2080.41,2375016667
2015-12-01,2082.93,2103.37,2082.93,2102.63,2062288889
2015-12-02,2101.71,2104.27,2077.11,2079.51,2194800000
2015-12-03,2080.71,2085,2042.35,2049.62,2392494444
2015-12-04,2051.24,2093.84,2051.24,2091.69,2341616667
2015-12-07,2090.42,2090.42,2066.78,2077.07,2246566667
2015-12-08,2073.39,2073.85,2052.32,2063.59,2318650000
2015-12-09,2061.17,2080.33,2036.53,2047.62,2436250000
2015-12-10,2047.93,2067.65,2045.67,2052.23,2063972222
2015-12-11,2047.27,2047.27,2008.8,2012.37,2389477778
2015-12-14,2013.37,2022.92,1993.26,2021.94,2562466667
2015-12-15,2025.55,2053.87,2025.55,2043.41,2418633333
2015-12-16,2046.5,2076.72,2042.43,2073.07,2575250000
2015-12-17,2073.76,2076.37,2041.66,2041.89,2404105556
2015-12-18,2040.81,2040.81,2005.33,2005.55,3712816667
2015-12-21,2010.27,2022.9,2005.93,2021.15,2089044444
2015-12-22,2023.15,2042.74,2020.49,2038.97,1956033333
2015-12-23,2042.2,2064.73,2042.2,2064.29,1935605556
2015-12-24,2063.52,2067.36,2058.73,2060.99,784366667
2015-12-28,2057.77,2057.77,2044.2,2056.5,1384727778
2015-12-29,2060.54,2081.56,2060.54,2078.36,1412222222
2015-12-30,2077.34,2077.34,2061.97,2063.36,1315238889
2015-12-31,2060.59,2062.54,2043.62,2043.94,1475183333
2016-01-04,2038.2,2038.2,1989.68,2012.66,2391600000
2016-01-05,2013.78,2021.94,2004.17,2016.71,2059233333
2016-01-06,2011.71,2011.71,1979.05,1990.26,2409255556
2016-01-07,1985.32,1985.32,1938.83,1943.09,2820327778
2016-01-08,1945.97,1960.4,1918.46,1922.03,2591633333
2016-01-11,1926.12,1935.65,1901.1,1923.67,2559605556
2016-01-12,1927.83,1947.38,1914.35,1938.68,2715144444
2016-01-13,1940.34,1950.33,1886.41,1890.28,2826127778
2016-01-14,1891.68,1934.47,1878.93,1921.84,2911727778
2016-01-15,1916.68,1916.68,1857.83,1880.33,3038033333
2016-01-19,1888.66,1901.44,1864.6,1881.33,2737972222
2016-01-20,1876.18,1876.18,1812.29,1859.33,3564483333
2016-01-21,1861.46,1889.85,1848.98,1868.99,2821561111
2016-01-22,1877.4,1908.85,1877.4,1906.9,2723200000
2016-01-25,1906.28,1906.28,1875.97,1877.08,2445211111
2016-01-26,1878.79,1906.73,1878.79,1903.63,2421077778
2016-01-27,1902.52,1916.99,1872.7,1882.95,2641133333
2016-01-28,1885.22,1902.96,1873.65,1893.36,2607227778
2016-01-29,1894,1940.24,1894,1940.24,3054205556
2016-02-01,1936.94,1947.2,1920.3,1939.38,2401405556
2016-02-02,1935.26,1935.26,1897.29,1903.03,2479550000
2016-02-03,1907.07,1918.01,1872.23,1912.53,2873861111
2016-02-04,1911.67,1927.35,1900.52,1915.45,2885177778
2016-02-05,1913.07,1913.07,1872.65,1880.05,2738855556
2016-02-08,1873.25,1873.25,1828.46,1853.44,3131366667
2016-02-09,1848.46,1868.25,1834.94,1852.21,2879566667
2016-02-10,1857.1,1881.6,1850.32,1851.86,2483983333
2016-02-11,1847,1847,1810.1,1829.08,3056000000
2016-02-12,1833.4,1864.78,1833.4,1864.78,2609400000
2016-02-16,1871.44,1895.77,1871.44,1895.58,2539261111
2016-02-17,1898.8,1930.68,1898.8,1926.82,2784188889
2016-02-18,1927.57,1930,1915.09,1917.83,2464716667
2016-02-19,1916.74,1918.78,1902.17,1917.78,2301583333
2016-02-22,1924.44,1946.7,1924.44,1945.5,2252616667
2016-02-23,1942.38,1942.38,1919.44,1921.27,2161472222
2016-02-24,1917.56,1932.08,1891,1929.8,2398472222
2016-02-25,1931.87,1951.83,1925.41,1951.7,2287894444
2016-02-26,1954.95,1962.96,1945.78,1948.05,2415838889
2016-02-29,1947.13,1958.27,1931.81,1932.23,2548988889
2016-03-01,1937.09,1978.35,1937.09,1978.35,2677638889
2016-03-02,1976.6,1986.51,1968.8,1986.45,2592561111
2016-03-03,1985.6,1993.69,1977.37,1993.4,2823166667
2016-03-04,1994.01,2009.13,1986.77,1999.99,3361072222
2016-03-07,1996.11,2006.12,1989.38,2001.76,2760100000
2016-03-08,1996.88,1996.88,1977.43,1979.26,2578694444
2016-03-09,1981.44,1992.69,1979.84,1989.26,2243400000
2016-03-10,1990.97,2005.08,1969.25,1989.57,2431550000
2016-03-11,1994.71,2022.37,1994.71,2022.19,2265900000
2016-03-14,2019.27,2024.57,2012.05,2019.64,1937694444
2016-03-15,2015.27,2015.94,2005.23,2015.93,1977933333
2016-03-16,2014.24,2032.02,2010.04,2027.22,2253900000
2016-03-17,2026.9,2046.24,2022.16,2040.59,2516933333
2016-03-18,2041.16,2052.36,2041.16,2049.58,3612855556
2016-03-21,2047.88,2053.91,2043.14,2051.6,1875888889
2016-03-22,2048.64,2056.6,2040.57,2049.8,1899144444
2016-03-23,2048.55,2048.55,2034.86,2036.71,2021950000
2016-03-24,2032.48,2036.04,2022.49,2035.94,1893177778
2016-03-28,2037.89,2042.67,2031.96,2037.05,1560605556
2016-03-29,2035.75,2055.91,2028.31,2055.01,2123516667
2016-03-30,2058.27,2072.21,2058.27,2063.95,1994616667
2016-03-31,2063.77,2067.92,2057.46,2059.74,2064044444
2016-04-01,2056.62,2075.07,2043.98,2072.78,2083327778
2016-04-04,2073.19,2074.02,2062.57,2066.13,1936505556
2016-04-05,2062.5,2062.5,2042.56,2045.17,2308288889
2016-04-06,2045.56,2067.33,2043.09,2066.66,2083777778
2016-04-07,2063.01,2063.01,2033.8,2041.91,2111805556
2016-04-08,2045.54,2060.63,2041.69,2047.6,1866405556
2016-04-11,2050.23,2062.93,2041.88,2041.99,1982133333
2016-04-12,2043.72,2065.05,2039.74,2061.72,2355411111
2016-04-13,2065.92,2083.18,2065.92,2082.42,2328794444
2016-04-14,2082.89,2087.84,2078.13,2082.78,2092150000
2016-04-15,2083.1,2083.22,2076.31,2080.73,2056361111
2016-04-18,2078.83,2094.66,2073.65,2094.34,1842711111
2016-04-19,2096.05,2104.05,2091.68,2100.8,2164905556
2016-04-20,2101.52,2111.05,2096.32,2102.4,2324933333
2016-04-21,2102.09,2103.78,2088.52,2091.48,2319605556
2016-04-22,2091.49,2094.32,2081.2,2091.58,2105877778
2016-04-25,2089.37,2089.37,2077.52,2087.79,1844300000
2016-04-26,2089.84,2096.87,2085.8,2091.7,1976216667
2016-04-27,2092.33,2099.89,2082.31,2095.15,2277838889
2016-04-28,2090.93,2099.3,2071.62,2075.81,2394355556
2016-04-29,2071.82,2073.85,2052.28,2065.3,2613733333
2016-05-02,2067.17,2083.42,2066.11,2081.43,2133950000
2016-05-03,2077.18,2077.18,2054.89,2063.37,2318550000
2016-05-04,2060.3,2060.3,2045.55,2051.12,2254755556
2016-05-05,2052.95,2060.23,2045.77,2050.63,2226961111
2016-05-06,2047.77,2057.72,2039.45,2057.14,2109083333
2016-05-09,2057.55,2064.15,2054.31,2058.69,2104788889
2016-05-10,2062.63,2084.87,2062.63,2084.39,2000111111
2016-05-11,2083.29,2083.29,2064.46,2064.46,2123322222
2016-05-12,2067.17,2073.99,2053.13,2064.11,2101327778
2016-05-13,2062.5,2066.79,2043.13,2046.61,1988822222
2016-05-16,2046.53,2071.88,2046.53,2066.66,1945200000
2016-05-17,2065.04,2065.69,2040.82,2047.21,2282755556
2016-05-18,2044.38,2060.61,2034.49,2047.63,2278511111
2016-05-19,2044.21,2044.21,2025.91,2040.04,2137094444
2016-05-20,2041.88,2058.35,2041.88,2052.32,1948694444
2016-05-23,2052.23,2055.58,2047.26,2048.04,1697488889
2016-05-24,2052.65,2079.67,2052.65,2076.06,2015188889
2016-05-25,2078.93,2094.73,2078.93,2090.54,2143977778
2016-05-26,2091.44,2094.3,2087.08,2090.1,1794994444
2016-05-27,2090.06,2099.06,2090.06,2099.06,1710638889
2016-05-31,2100.13,2103.48,2088.66,2096.96,2508005556
2016-06-01,2093.94,2100.97,2085.1,2099.33,1958427778
2016-06-02,2097.71,2105.26,2088.59,2105.26,2018177778
2016-06-03,2104.07,2104.07,2085.36,2099.13,2015433333
2016-06-06,2100.83,2113.36,2100.83,2109.41,1912233333
2016-06-07,2110.18,2119.22,2110.18,2112.13,1963738889
2016-06-08,2112.71,2120.55,2112.71,2119.12,1978922222
2016-06-09,2115.65,2117.64,2107.73,2115.48,1827955556
2016-06-10,2109.57,2109.57,2089.96,2096.07,1952783333
2016-06-13,2091.75,2098.12,2078.46,2079.06,1884461111
2016-06-14,2076.65,2081.3,2064.1,2075.32,2088761111
2016-06-15,2077.6,2085.65,2069.8,2071.5,1969288889
2016-06-16,2066.36,2079.62,2050.37,2077.99,2015711111
2016-06-17,2078.2,2078.2,2062.84,2071.22,2751461111
2016-06-20,2075.58,2100.66,2075.58,2083.25,1926355556
2016-06-21,2085.19,2093.66,2083.02,2088.9,1796044444
2016-06-22,2089.75,2099.71,2084.36,2085.45,1760088889
2016-06-23,2092.8,2113.32,2092.8,2113.32,1832188889
2016-06-24,2103.81,2103.81,2032.57,2037.41,4220805556
2016-06-27,2031.45,2031.45,1991.68,2000.54,3017344444
2016-06-28,2006.67,2036.09,2006.67,2036.09,2436561111
2016-06-29,2042.69,2073.13,2042.69,2070.77,2356522222
2016-06-30,2073.17,2098.94,2070,2098.86,2568233333
2016-07-01,2099.34,2108.71,2097.9,2102.95,1921605556
2016-07-05,2095.05,2095.05,2080.86,2088.55,2032433333
2016-07-06,2084.43,2100.72,2074.02,2099.73,2171877778
2016-07-07,2100.42,2109.08,2089.39,2097.9,2002527778
2016-07-08,2106.97,2131.71,2106.97,2129.9,2004166667
2016-07-11,2131.72,2143.16,2131.72,2137.16,1807411111
2016-07-12,2139.5,2155.4,2139.5,2152.14,2276566667
2016-07-13,2153.81,2156.45,2146.21,2152.43,1945733333
2016-07-14,2157.88,2168.99,2157.88,2163.75,1925338889
2016-07-15,2165.13,2169.05,2155.79,2161.74,1734777778
2016-07-18,2162.04,2168.35,2159.63,2166.89,1671838889
2016-07-19,2163.79,2164.63,2159.01,2163.78,1649077778
2016-07-20,2166.1,2175.63,2164.89,2173.02,1784366667
2016-07-21,2172.91,2174.56,2159.75,2165.17,1910500000
2016-07-22,2166.47,2175.11,2163.24,2175.03,1679600000
2016-07-25,2173.71,2173.71,2161.95,2168.48,1698466667
2016-07-26,2168.97,2173.54,2160.18,2169.18,1912416667
2016-07-27,2169.81,2174.98,2159.07,2166.58,2219722222
2016-07-28,2166.05,2172.85,2159.74,2170.06,2035688889
2016-07-29,2168.83,2177.09,2163.49,2173.6,2243800000
2016-08-01,2173.15,2178.29,2166.21,2170.84,1947772222
2016-08-02,2169.94,2170.2,2147.58,2157.03,2138194444
2016-08-03,2156.81,2163.79,2152.56,2163.79,2103627778
2016-08-04,2163.51,2168.19,2159.07,2164.25,2060666667
2016-08-05,2168.79,2182.87,2168.79,2182.87,2035038889
2016-08-08,2183.76,2185.44,2177.85,2180.89,1848638889
2016-08-09,2182.24,2187.66,2178.61,2181.74,1852388889
2016-08-10,2182.81,2183.41,2172,2175.49,1808305556
2016-08-11,2177.97,2188.45,2177.97,2185.79,1901755556
2016-08-12,2183.74,2186.28,2179.42,2184.05,1667033333
2016-08-15,2186.08,2193.81,2186.08,2190.15,1710294444
2016-08-16,2186.24,2186.24,2178.14,2178.15,1775777778
2016-08-17,2177.84,2183.08,2168.5,2182.22,1882727778
2016-08-18,2181.9,2187.03,2180.46,2187.02,1833650000
2016-08-19,2184.24,2185,2175.13,2183.87,1713777778
2016-08-22,2181.58,2185.15,2175.96,2182.64,1543083333
2016-08-23,2187.81,2193.42,2186.8,2186.9,1689716667
2016-08-24,2185.09,2186.66,2171.25,2175.44,1749044444
2016-08-25,2173.29,2179,2169.74,2172.47,1649616667
2016-08-26,2175.1,2187.94,2160.39,2169.04,1856855556
2016-08-29,2170.19,2183.48,2170.19,2180.38,1474877778
2016-08-30,2179.45,2182.27,2170.41,2176.12,1670444444
2016-08-31,2173.56,2173.79,2161.35,2170.95,2092438889
2016-09-01,2171.33,2173.56,2157.09,2170.86,1884511111
2016-09-02,2177.49,2184.87,2173.59,2179.98,1717288889
2016-09-06,2181.61,2186.57,2175.1,2186.48,1915361111
2016-09-07,2185.17,2187.87,2179.07,2186.16,1844122222
2016-09-08,2182.76,2184.94,2177.49,2181.3,2071022222
2016-09-09,2169.08,2169.08,2127.81,2127.81,2352200000
2016-09-12,2120.86,2163.3,2119.12,2159.04,2228044444
2016-09-13,2150.47,2150.47,2120.27,2127.02,2300927778
2016-09-14,2127.86,2141.33,2119.9,2125.77,2035611111
2016-09-15,2125.36,2151.31,2122.36,2147.26,1874288889
2016-09-16,2146.48,2146.48,2131.2,2139.16,2785755556
2016-09-19,2143.99,2153.61,2135.91,2139.12,1757222222
2016-09-20,2145.94,2150.8,2139.17,2139.76,1744850000
2016-09-21,2144.58,2165.11,2139.57,2163.12,2062272222
2016-09-22,2170.94,2179.99,2170.94,2177.18,1973794444
2016-09-23,2173.29,2173.75,2163.97,2164.69,1842883333
2016-09-26,2158.54,2158.54,2145.04,2146.1,1786761111
2016-09-27,2146.04,2161.13,2141.55,2159.93,1909872222
2016-09-28,2161.85,2172.4,2151.79,2171.37,2161922222
2016-09-29,2168.9,2172.67,2145.2,2151.13,2360677778
2016-09-30,2156.51,2175.3,2156.51,2168.27,2318522222
2016-10-03,2164.33,2164.41,2154.77,2161.2,1743083333
2016-10-04,2163.37,2165.46,2144.01,2150.49,2083827778
2016-10-05,2155.15,2163.95,2155.15,2159.73,2170305556
2016-10-06,2158.22,2162.93,2150.28,2160.77,1923083333
2016-10-07,2164.19,2165.86,2144.85,2153.74,2011050000
2016-10-10,2160.39,2169.6,2160.39,2163.66,1620305556
2016-10-11,2161.35,2161.56,2128.84,2136.73,1910150000
2016-10-12,2137.67,2145.36,2132.77,2139.18,1653944444
2016-10-13,2130.26,2138.19,2114.72,2132.55,1989138889
2016-10-14,2139.68,2149.19,2132.98,2132.98,1793416667
2016-10-17,2132.95,2135.61,2124.43,2126.5,1572438889
2016-10-18,2138.31,2144.38,2135.49,2139.6,1761111111
2016-10-19,2140.81,2148.44,2138.15,2144.29,1868150000
2016-10-20,2142.51,2147.18,2133.44,2141.34,1853983333
2016-10-21,2139.43,2142.63,2130.09,2141.16,1916027778
2016-10-24,2148.5,2154.79,2146.91,2151.33,1865177778
2016-10-25,2149.72,2151.44,2141.93,2143.16,2084077778
2016-10-26,2136.97,2145.73,2131.59,2139.43,2097333333
2016-10-27,2144.06,2147.13,2132.52,2133.04,2336016667
2016-10-28,2132.23,2140.72,2119.36,2126.41,2233061111
2016-10-31,2129.78,2133.25,2125.53,2126.15,2179111111
2016-11-01,2128.68,2131.45,2097.85,2111.72,2517866667
2016-11-02,2109.43,2111.76,2094,2097.94,2360322222
2016-11-03,2098.8,2102.56,2085.23,2088.66,2159300000
2016-11-04,2083.79,2099.07,2083.79,2085.18,2132144444
2016-11-07,2100.59,2132,2100.59,2131.52,2075588889
2016-11-08,2129.92,2146.87,2123.56,2139.56,2176072222
2016-11-09,2131.56,2170.1,2125.35,2163.26,3480083333
2016-11-10,2167.49,2182.3,2151.17,2167.48,3584244444
2016-11-11,2162.71,2165.92,2152.49,2164.45,2771138889
2016-11-14,2165.64,2171.36,2156.08,2164.2,2981777778
2016-11-15,2168.29,2180.84,2166.38,2180.39,2524366667
2016-11-16,2177.53,2179.22,2172.2,2176.94,2128105556
2016-11-17,2178.61,2188.06,2176.65,2187.12,2116200000
2016-11-18,2186.85,2189.89,2180.38,2181.9,1984666667
2016-11-21,2186.43,2198.7,2186.43,2198.18,2003894444
2016-11-22,2201.56,2204.8,2194.51,2202.94,2198855556
2016-11-23,2198.55,2204.72,2194.51,2204.72,1899244444
2016-11-25,2206.27,2213.35,2206.27,2213.35,880333333
2016-11-28,2210.21,2211.14,2200.36,2201.72,1947583333
2016-11-29,2200.76,2210.46,2198.15,2204.66,2059200000
2016-11-30,2204.97,2214.1,2198.81,2198.81,3074433333
2016-12-01,2200.17,2202.6,2187.44,2191.08,2813188889
2016-12-02,2191.12,2197.95,2188.37,2191.95,2099722222
2016-12-05,2200.65,2209.42,2199.97,2204.71,2164016667
2016-12-06,2207.26,2212.78,2202.21,2212.23,2141844444
2016-12-07,2210.72,2241.63,2208.93,2241.35,2501011111
2016-12-08,2241.13,2251.69,2237.57,2246.19,2333655556
2016-12-09,2249.73,2259.8,2249.23,2259.53,2158044444
2016-12-12,2258.83,2264.03,2252.37,2256.96,2241394444
2016-12-13,2263.32,2277.53,2263.32,2271.72,2143105556
